,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,NC1.0,CNT,Fire Alarm
48350,26.77,48.43,1360.0,404.0,12974.0,19382,938.686,2.0,2.145,23356,True
48351,26.81,48.35,1358.0,400.0,12977.0,19386,938.703,2.02,2.164,23357,True
48352,26.83,48.27,1373.0,406.0,12978.0,19393,938.693,2.01,2.155,23358,True
48353,26.84,48.19,1356.0,400.0,12972.0,19386,938.695,1.99,2.139,23359,True
48354,26.84,48.1,1341.0,400.0,12978.0,19386,938.705,1.98,2.129,23360,True
48355,26.88,48.07,1354.0,400.0,12977.0,19396,938.698,1.93,2.07,23361,True
48356,26.9,48.0,1358.0,403.0,12972.0,19387,938.698,1.91,2.049,23362,True
48357,26.91,47.94,1344.0,407.0,12977.0,19397,938.701,1.86,1.992,23363,True
48358,26.95,47.89,1354.0,413.0,12971.0,19398,938.697,1.82,1.958,23364,True
48359,26.94,47.87,1343.0,401.0,12971.0,19383,938.703,1.78,1.913,23365,True
48360,26.96,47.83,1350.0,411.0,12975.0,19383,938.706,1.78,1.907,23366,True
48361,26.98,47.77,1331.0,415.0,12974.0,19390,938.701,1.77,1.904,23367,True
48362,26.98,47.73,1352.0,400.0,12973.0,19387,938.708,1.8,1.931,23368,True
48363,27.01,47.72,1343.0,400.0,12975.0,19394,938.708,1.83,1.966,23369,True
48364,27.02,47.64,1337.0,400.0,12982.0,19394,938.707,1.84,1.977,23370,True
48365,25.85,47.66,1419.0,429.0,12957.0,19369,938.711,1.88,2.015,23371,True
48366,25.44,48.39,1408.0,422.0,12949.0,19366,938.716,1.9,2.0380000000000003,23372,True
48367,25.24,49.32,1421.0,431.0,12958.0,19372,938.712,1.91,2.049,23373,True
48368,25.14,50.12,1385.0,424.0,12965.0,19385,938.708,1.91,2.051,23374,True
48369,25.02,50.74,1377.0,424.0,12963.0,19379,938.709,1.9,2.035,23375,True
48370,24.95,51.22,1408.0,415.0,12968.0,19378,938.705,1.9,2.042,23376,True
48371,24.9,51.71,1383.0,413.0,12971.0,19390,938.71,1.87,2.011,23377,True
48372,24.85,52.06,1387.0,415.0,12969.0,19379,938.708,1.87,2.002,23378,True
48373,24.8,52.32,1352.0,408.0,12964.0,19387,938.715,1.86,2.001,23379,True
48374,24.76,52.58,1417.0,415.0,12975.0,19390,938.711,1.86,1.997,23380,True
48375,24.72,52.83,1350.0,402.0,12973.0,19386,938.709,1.85,1.982,23381,True
48376,24.68,52.91,1321.0,403.0,12972.0,19394,938.698,1.8,1.935,23382,True
48377,24.65,53.08,1352.0,406.0,12969.0,19387,938.714,1.78,1.913,23383,True
48378,24.59,53.24,1327.0,406.0,12972.0,19387,938.709,1.76,1.894,23384,True
48379,24.58,53.33,1364.0,401.0,12973.0,19384,938.722,1.75,1.878,23385,True
48380,24.54,53.43,1344.0,408.0,12971.0,19390,938.722,1.73,1.862,23386,True
48381,24.52,53.49,1360.0,401.0,12969.0,19382,938.72,1.73,1.852,23387,True
48382,24.52,53.61,1354.0,406.0,12975.0,19390,938.711,1.72,1.846,23388,True
48383,24.51,53.7,1362.0,400.0,12974.0,19396,938.712,1.73,1.855,23389,True
48384,24.47,53.77,1375.0,400.0,12975.0,19389,938.709,1.73,1.853,23390,True
48385,24.45,53.84,1331.0,404.0,12972.0,19393,938.719,1.71,1.837,23391,True
48386,24.43,53.9,1354.0,403.0,12975.0,19393,938.709,1.68,1.801,23392,True
48387,24.43,53.94,1350.0,415.0,12966.0,19385,938.711,1.65,1.7719999999999998,23393,True
48388,24.38,54.02,1343.0,403.0,12973.0,19391,938.712,1.61,1.727,23394,True
48389,24.37,54.07,1375.0,413.0,12964.0,19380,938.72,1.61,1.723,23395,True
48390,24.36,54.12,1366.0,413.0,12965.0,19396,938.728,1.57,1.685,23396,True
48391,24.34,54.15,1362.0,410.0,12972.0,19391,938.707,1.56,1.67,23397,True
48392,24.34,54.2,1381.0,405.0,12975.0,19388,938.703,1.55,1.6669999999999998,23398,True
48393,24.33,54.23,1394.0,420.0,12966.0,19377,938.696,1.56,1.6769999999999998,23399,True
48394,24.33,54.26,1362.0,401.0,12974.0,19384,938.694,1.57,1.6840000000000002,23400,True
48395,25.53,54.3,1329.0,400.0,12984.0,19400,938.7,1.59,1.707,23401,True
48396,25.88,53.52,1339.0,400.0,12984.0,19396,938.701,1.59,1.706,23402,True
48397,26.08,52.59,1285.0,400.0,12982.0,19402,938.701,1.58,1.692,23403,True
48398,26.18,51.79,1354.0,400.0,12978.0,19388,938.698,1.56,1.6740000000000002,23404,True
48399,26.29,51.09,1375.0,400.0,12981.0,19401,938.7,1.53,1.64,23405,True
48400,26.37,50.55,1310.0,400.0,12979.0,19398,938.705,1.51,1.622,23406,True
48401,26.41,50.09,1329.0,400.0,12981.0,19400,938.702,1.55,1.662,23407,True
48402,26.5,49.78,1295.0,400.0,12981.0,19401,938.701,1.57,1.6869999999999998,23408,True
48403,26.54,49.51,1337.0,400.0,12982.0,19400,938.703,1.62,1.734,23409,True
48404,26.58,49.22,1354.0,406.0,12972.0,19382,938.709,1.63,1.749,23410,True
48405,26.61,49.08,1354.0,406.0,12972.0,19388,938.712,1.67,1.797,23411,True
48406,26.64,48.91,1329.0,413.0,12972.0,19386,938.699,1.7,1.826,23412,True
48407,26.68,48.79,1366.0,404.0,12975.0,19383,938.704,1.76,1.884,23413,True
48408,26.71,48.62,1375.0,400.0,12976.0,19386,938.708,1.77,1.897,23414,True
48409,26.75,48.49,1331.0,400.0,12977.0,19397,938.717,1.79,1.922,23415,True
48410,26.75,48.43,1373.0,400.0,12974.0,19385,938.716,1.79,1.926,23416,True
48411,26.78,48.37,1352.0,400.0,12978.0,19389,938.706,1.79,1.923,23417,True
48412,26.8,48.24,1362.0,406.0,12974.0,19388,938.712,1.79,1.925,23418,True
48413,26.83,48.19,1331.0,401.0,12972.0,19388,938.713,1.78,1.915,23419,True
48414,26.85,48.12,1339.0,400.0,12979.0,19407,938.707,1.8,1.928,23420,True
48415,26.85,48.1,1321.0,400.0,12981.0,19395,938.708,1.81,1.94,23421,True
48416,26.91,48.0,1344.0,400.0,12979.0,19397,938.713,1.84,1.976,23422,True
48417,26.91,47.97,1327.0,407.0,12976.0,19393,938.702,1.88,2.023,23423,True
48418,26.95,47.91,1352.0,411.0,12973.0,19384,938.694,1.95,2.096,23424,True
48419,26.96,47.92,1337.0,400.0,12977.0,19399,938.707,1.98,2.122,23425,True
48420,26.95,47.86,1373.0,403.0,12974.0,19386,938.713,2.01,2.154,23426,True
48421,26.96,47.82,1339.0,400.0,12973.0,19390,938.713,2.01,2.153,23427,True
48422,26.98,47.76,1316.0,400.0,12972.0,19388,938.698,1.96,2.107,23428,True
48423,26.98,47.72,1341.0,401.0,12974.0,19390,938.702,1.97,2.114,23429,True
48424,27.01,47.68,1373.0,408.0,12976.0,19385,938.694,1.98,2.125,23430,True
48425,25.85,47.72,1419.0,431.0,12965.0,19372,938.702,2.0,2.145,23431,True
48426,25.43,48.42,1434.0,422.0,12966.0,19373,938.7,2.01,2.153,23432,True
48427,25.24,49.33,1448.0,427.0,12960.0,19369,938.691,1.99,2.135,23433,True
48428,25.14,50.12,1431.0,421.0,12964.0,19372,938.695,1.98,2.122,23434,True
48429,25.02,50.77,1408.0,415.0,12967.0,19376,938.688,1.97,2.1180000000000003,23435,True
48430,24.98,51.28,1381.0,415.0,12971.0,19384,938.683,1.93,2.068,23436,True
48431,24.92,51.71,1419.0,420.0,12962.0,19371,938.682,1.91,2.051,23437,True
48432,24.86,52.04,1383.0,410.0,12977.0,19386,938.698,1.9,2.041,23438,True
48433,24.8,52.4,1381.0,414.0,12967.0,19379,938.687,1.87,2.005,23439,True
48434,24.75,52.63,1387.0,420.0,12966.0,19377,938.693,1.85,1.983,23440,True
48435,24.71,52.81,1400.0,412.0,12967.0,19379,938.69,1.83,1.961,23441,True
48436,24.68,52.97,1400.0,415.0,12969.0,19376,938.698,1.82,1.951,23442,True
48437,24.64,53.14,1379.0,413.0,12966.0,19382,938.698,1.8,1.929,23443,True
48438,24.61,53.23,1402.0,418.0,12972.0,19383,938.704,1.8,1.931,23444,True
48439,24.58,53.35,1406.0,417.0,12969.0,19377,938.697,1.79,1.918,23445,True
48440,24.57,53.43,1387.0,416.0,12972.0,19380,938.692,1.78,1.912,23446,True
48441,24.52,53.55,1362.0,406.0,12969.0,19386,938.691,1.77,1.896,23447,True
48442,24.49,53.62,1366.0,410.0,12972.0,19391,938.696,1.77,1.901,23448,True
48443,24.48,53.7,1358.0,410.0,12975.0,19383,938.699,1.75,1.883,23449,True
48444,24.48,53.79,1389.0,406.0,12964.0,19373,938.693,1.74,1.866,23450,True
48445,24.44,53.83,1375.0,406.0,12974.0,19376,938.699,1.71,1.83,23451,True
48446,24.44,53.92,1406.0,413.0,12969.0,19381,938.692,1.68,1.7990000000000002,23452,True
48447,24.41,53.96,1402.0,410.0,12970.0,19383,938.692,1.7,1.822,23453,True
48448,24.4,54.0,1417.0,413.0,12964.0,19377,938.694,1.72,1.85,23454,True
48449,24.38,54.11,1379.0,412.0,12968.0,19378,938.691,1.76,1.942,23455,True
48450,24.37,54.15,1406.0,417.0,12969.0,19387,938.682,1.77,1.896,23456,True
48451,24.37,54.21,1423.0,417.0,12969.0,19374,938.694,1.79,1.921,23457,True
48452,24.34,54.21,981.0,415.0,12971.0,19384,938.696,1.81,1.944,23458,True
48453,24.34,54.27,1421.0,417.0,12963.0,19379,938.697,1.84,1.974,23459,True
48454,24.33,54.29,1385.0,405.0,12971.0,19374,938.695,1.88,2.017,23460,True
48455,25.53,54.36,1337.0,400.0,12986.0,19401,938.696,1.9,2.037,23461,True
48456,25.92,53.55,1356.0,400.0,12982.0,19394,938.697,1.95,2.093,23462,True
48457,26.1,52.67,1306.0,400.0,12980.0,19390,938.691,1.98,2.125,23463,True
48458,26.2,51.76,1364.0,400.0,12979.0,19389,938.697,1.99,2.134,23464,True
48459,26.29,51.14,1379.0,401.0,12979.0,19386,938.705,2.0,2.15,23465,True
48460,26.37,50.56,1356.0,406.0,12974.0,19385,938.701,2.02,2.172,23466,True
48461,26.44,50.19,1400.0,404.0,12974.0,19383,938.694,2.03,2.1790000000000003,23467,True
48462,26.47,49.82,1375.0,400.0,12977.0,19392,938.7,2.02,2.167,23468,True
48463,26.54,49.51,1387.0,406.0,12969.0,19384,938.703,2.01,2.158,23469,True
48464,26.58,49.24,1371.0,400.0,12975.0,19390,938.708,2.02,2.172,23470,True
48465,26.6,49.05,1339.0,400.0,12978.0,19393,938.713,2.04,2.184,23471,True
48466,26.65,48.91,1354.0,410.0,12975.0,19390,938.706,2.09,2.239,23472,True
48467,26.69,48.78,1362.0,410.0,12976.0,19386,938.708,2.11,2.268,23473,True
48468,26.72,48.67,1387.0,408.0,12973.0,19378,938.72,2.14,2.297,23474,True
48469,26.77,48.49,1406.0,406.0,12978.0,19383,938.717,2.15,2.302,23475,True
48470,26.78,48.45,1354.0,400.0,12978.0,19388,938.718,2.22,2.379,23476,True
48471,26.81,48.36,1371.0,408.0,12979.0,19385,938.722,2.25,2.418,23477,True
48472,26.84,48.27,1356.0,404.0,12975.0,19385,938.72,2.33,2.496,23478,True
48473,26.85,48.18,1327.0,400.0,12978.0,19387,938.707,2.38,2.5580000000000003,23479,True
48474,26.88,48.17,1348.0,400.0,12977.0,19379,938.709,2.41,2.583,23480,True
48475,26.88,48.08,1375.0,400.0,12970.0,19379,938.707,2.39,2.5610000000000004,23481,True
48476,26.92,48.04,1354.0,400.0,12979.0,19387,938.709,2.35,2.524,23482,True
48477,26.91,47.97,1350.0,400.0,12979.0,19396,938.708,2.3,2.466,23483,True
48478,26.94,47.92,1366.0,400.0,12981.0,19389,938.704,2.29,2.46,23484,True
48479,26.95,47.91,1339.0,400.0,12979.0,19386,938.698,2.23,2.396,23485,True
48480,26.95,47.85,1373.0,405.0,12976.0,19389,938.694,2.21,2.37,23486,True
48481,26.98,47.82,1352.0,401.0,12983.0,19390,938.692,2.16,2.316,23487,True
48482,27.01,47.77,1373.0,400.0,12975.0,19384,938.696,2.13,2.29,23488,True
48483,27.01,47.76,1379.0,408.0,12972.0,19377,938.695,2.11,2.264,23489,True
48484,27.04,47.69,1404.0,409.0,12973.0,19385,938.692,2.13,2.283,23490,True
48485,25.88,47.67,1442.0,428.0,12964.0,19369,938.697,2.16,2.315,23491,True
48486,25.44,48.42,1419.0,429.0,12964.0,19372,938.699,2.17,2.327,23492,True
48487,25.26,49.29,1408.0,426.0,12962.0,19369,938.703,2.16,2.318,23493,True
48488,25.14,50.11,1431.0,417.0,12961.0,19374,938.701,2.14,2.3,23494,True
48489,25.06,50.74,1419.0,419.0,12969.0,19376,938.689,2.09,2.24,23495,True
48490,24.96,51.25,1392.0,409.0,12968.0,19376,938.692,2.06,2.208,23496,True
48491,24.9,51.71,1423.0,413.0,12969.0,19378,938.691,1.99,1.942,23497,True
48492,24.87,52.1,1367.0,406.0,12969.0,19373,938.699,1.94,2.084,23498,True
48493,24.79,52.31,1346.0,404.0,12976.0,19388,938.705,1.9,2.036,23499,True
48494,24.76,52.59,1415.0,424.0,12968.0,19375,938.705,1.83,1.969,23500,True
48495,24.72,52.79,1406.0,404.0,12977.0,19385,938.716,1.82,1.954,23501,True
48496,24.71,52.97,1398.0,411.0,12971.0,19381,938.709,1.77,1.9,23502,True
48497,24.62,53.12,1389.0,413.0,12969.0,19374,938.699,1.74,1.873,23503,True
48498,24.62,53.23,1381.0,406.0,12973.0,19378,938.685,1.7,1.825,23504,True
48499,24.58,53.35,1389.0,410.0,12965.0,19376,938.695,1.68,1.804,23505,True
48500,24.57,53.44,1394.0,403.0,12972.0,19382,938.698,1.63,1.745,23506,True
48501,24.55,53.52,1398.0,409.0,12972.0,19381,938.696,1.6,1.7180000000000002,23507,True
48502,24.51,53.61,1413.0,416.0,12968.0,19377,938.693,1.59,1.711,23508,True
48503,24.49,53.74,1394.0,415.0,12968.0,19384,938.69,1.59,1.71,23509,True
48504,24.48,53.77,1371.0,404.0,12972.0,19386,938.693,1.64,1.759,23510,True
48505,24.43,53.82,1417.0,413.0,12970.0,19375,938.687,1.67,1.793,23511,True
48506,24.44,53.92,1373.0,413.0,12969.0,19385,938.699,1.71,1.836,23512,True
48507,24.41,53.97,1385.0,415.0,12974.0,19390,938.7,1.73,1.857,23513,True
48508,24.41,54.03,1404.0,413.0,12966.0,19382,938.694,1.77,1.901,23514,True
48509,24.4,54.06,1410.0,404.0,12977.0,19380,938.698,1.79,1.925,23515,True
48510,24.37,54.15,1406.0,418.0,12969.0,19374,938.701,1.8,1.927,23516,True
48511,24.34,54.17,1379.0,406.0,12977.0,19382,938.696,1.79,1.919,23517,True
48512,24.34,54.24,1404.0,410.0,12971.0,19375,938.69,1.78,1.91,23518,True
48513,24.37,54.27,1392.0,400.0,12976.0,19386,938.697,1.78,1.908,23519,True
48514,24.31,54.32,1421.0,414.0,12968.0,19374,938.703,1.77,1.899,23520,True
48515,25.54,54.36,1320.0,400.0,12986.0,19395,938.704,1.78,1.913,23521,True
48516,25.92,53.56,1331.0,400.0,12982.0,19402,938.703,1.77,1.901,23522,True
48517,26.06,52.63,1310.0,400.0,12987.0,19397,938.687,1.77,1.898,23523,True
48518,26.2,51.8,1343.0,400.0,12982.0,19396,938.695,1.76,1.889,23524,True
48519,26.3,51.1,1337.0,400.0,12977.0,19386,938.698,1.74,1.866,23525,True
48520,26.36,50.59,1358.0,400.0,12978.0,19381,938.704,1.72,1.846,23526,True
48521,26.44,50.16,1344.0,400.0,12984.0,19399,938.702,1.69,1.817,23527,True
48522,26.48,49.77,1377.0,408.0,12972.0,19381,938.709,1.7,1.823,23528,True
48523,26.53,49.46,1344.0,406.0,12977.0,19390,938.71,1.66,1.78,23529,True
48524,26.61,49.09,1394.0,400.0,12975.0,19384,938.7,1.64,1.755,23530,True
48525,26.65,48.97,1344.0,410.0,12978.0,19388,938.694,1.63,1.747,23531,True
48526,26.68,48.8,1346.0,404.0,12975.0,19388,938.699,1.62,1.737,23532,True
48527,26.71,48.64,1406.0,419.0,12972.0,19377,938.701,1.62,1.741,23533,True
48528,26.75,48.55,1421.0,413.0,12968.0,19380,938.716,1.64,1.76,23534,True
48529,26.8,48.45,1402.0,406.0,12971.0,19380,938.714,1.63,1.753,23535,True
48530,26.8,48.38,1377.0,400.0,12977.0,19389,938.712,1.62,1.74,23536,True
48531,26.83,48.31,1358.0,400.0,12975.0,19387,938.72,1.61,1.733,23537,True
48532,26.85,48.22,1373.0,404.0,12973.0,19382,938.727,1.61,1.7280000000000002,23538,True
48533,26.85,48.16,1408.0,408.0,12977.0,19376,938.708,1.6,1.715,23539,True
48534,26.87,48.09,1429.0,414.0,12971.0,19378,938.713,1.57,1.686,23540,True
48535,26.88,48.04,1404.0,407.0,12975.0,19375,938.713,1.58,1.7009999999999998,23541,True
48536,26.92,47.99,1348.0,410.0,12974.0,19378,938.713,1.63,1.749,23542,True
48537,26.94,47.95,1360.0,400.0,12978.0,19385,938.714,1.64,1.764,23543,True
48538,26.95,47.89,1371.0,400.0,12979.0,19387,938.711,1.65,1.776,23544,True
48539,26.95,47.87,1383.0,409.0,12979.0,19389,938.707,1.75,1.879,23545,True
48540,26.96,47.77,1354.0,400.0,12979.0,19397,938.7,1.87,2.01,23546,True
48541,26.95,47.79,1379.0,400.0,12974.0,19384,938.695,1.92,2.056,23547,True
48542,26.99,47.75,1387.0,400.0,12974.0,19386,938.691,1.99,2.134,23548,True
48543,27.02,47.74,1323.0,400.0,12975.0,19386,938.687,2.01,2.157,23549,True
48544,27.02,47.7,1348.0,401.0,12983.0,19384,938.691,2.03,2.1830000000000003,23550,True
48545,25.86,47.67,1456.0,439.0,12964.0,19374,938.703,2.03,2.18,23551,True
48546,25.45,48.41,1450.0,434.0,12960.0,19365,938.712,2.0,2.142,23552,True
48547,25.28,49.31,1412.0,424.0,12964.0,19378,938.71,1.98,2.129,23553,True
48548,25.13,50.11,1444.0,431.0,12964.0,19370,938.706,1.93,2.073,23554,True
48549,25.03,50.72,1387.0,416.0,12972.0,19380,938.704,1.91,2.05,23555,True
48550,24.98,51.26,1427.0,414.0,12966.0,19381,938.701,1.9,2.0340000000000003,23556,True
48551,24.9,51.68,1423.0,416.0,12970.0,19375,938.701,1.91,2.045,23557,True
48552,24.86,52.06,1419.0,418.0,12971.0,19380,938.71,1.9,2.041,23558,True
48553,24.79,52.35,1390.0,412.0,12975.0,19377,938.706,1.88,2.018,23559,True
48554,24.76,52.57,1400.0,412.0,12965.0,19373,938.705,1.87,2.006,23560,True
48555,24.72,52.79,1383.0,410.0,12969.0,19379,938.707,1.83,1.963,23561,True
48556,24.68,52.96,1413.0,401.0,12972.0,19383,938.693,1.8,1.934,23562,True
48557,24.62,53.05,1373.0,409.0,12971.0,19378,938.706,1.75,1.882,23563,True
48558,24.62,53.24,1408.0,414.0,12973.0,19380,938.702,1.72,1.851,23564,True
48559,24.59,53.34,1371.0,401.0,12977.0,19383,938.694,1.7,1.826,23565,True
48560,24.57,53.42,1400.0,409.0,12971.0,19379,938.698,1.69,1.814,23566,True
48561,24.55,53.54,1396.0,413.0,12973.0,19386,938.713,1.74,1.863,23567,True
48562,24.52,53.67,1415.0,419.0,12965.0,19385,938.711,1.78,1.909,23568,True
48563,24.49,53.71,1385.0,415.0,12974.0,19378,938.715,1.84,1.974,23569,True
48564,24.48,53.78,1379.0,403.0,12975.0,19383,938.716,1.86,1.995,23570,True
48565,24.45,53.89,1389.0,413.0,12974.0,19385,938.722,1.88,2.017,23571,True
48566,24.43,53.93,1392.0,410.0,12974.0,19375,938.727,1.89,2.026,23572,True
48567,24.41,53.95,1394.0,410.0,12971.0,19377,938.732,1.89,1.942,23573,True
48568,24.41,54.03,1417.0,415.0,12973.0,19382,938.733,1.88,2.018,23574,True
48569,24.4,54.04,1379.0,400.0,12979.0,19385,938.732,1.83,1.963,23575,True
48570,24.38,54.13,1415.0,404.0,12971.0,19374,938.724,1.82,1.949,23576,True
48571,24.37,54.2,1398.0,409.0,12971.0,19382,938.735,1.82,1.957,23577,True
48572,24.34,54.25,1337.0,400.0,12969.0,19381,938.738,1.82,1.958,23578,True
48573,24.33,54.24,1377.0,415.0,12973.0,19378,938.737,1.82,1.954,23579,True
48574,24.31,54.29,1379.0,406.0,12971.0,19385,938.733,1.81,1.939,23580,True
48575,25.55,54.36,1320.0,400.0,12987.0,19403,938.731,1.8,1.929,23581,True
48576,25.89,53.58,1299.0,400.0,12985.0,19401,938.721,1.74,1.867,23582,True
48577,26.1,52.64,1304.0,400.0,12984.0,19399,938.735,1.7,1.829,23583,True
48578,26.2,51.8,1323.0,400.0,12987.0,19399,938.729,1.69,1.818,23584,True
48579,26.29,51.13,1341.0,400.0,12985.0,19404,938.725,1.71,1.839,23585,True
48580,26.37,50.56,1350.0,400.0,12984.0,19387,938.723,1.72,1.845,23586,True
48581,26.46,50.13,1379.0,400.0,12981.0,19394,938.711,1.7,1.829,23587,True
48582,26.48,49.78,1367.0,404.0,12977.0,19381,938.701,1.71,1.835,23588,True
48583,26.54,49.49,1350.0,400.0,12974.0,19390,938.722,1.71,1.837,23589,True
48584,26.57,49.23,1337.0,400.0,12978.0,19396,938.727,1.72,1.841,23590,True
48585,26.63,49.06,1343.0,400.0,12981.0,19395,938.723,1.71,1.835,23591,True
48586,26.65,48.91,1331.0,400.0,12983.0,19397,938.737,1.72,1.849,23592,True
48587,26.69,48.76,1354.0,400.0,12976.0,19394,938.737,1.72,1.85,23593,True
48588,26.72,48.63,1356.0,400.0,12973.0,19383,938.741,1.72,1.851,23594,True
48589,26.75,48.54,1354.0,406.0,12982.0,19391,938.722,1.71,1.836,23595,True
48590,26.77,48.45,1356.0,400.0,12978.0,19395,938.717,1.7,1.822,23596,True
48591,26.8,48.39,1375.0,401.0,12978.0,19388,938.72,1.68,1.805,23597,True
48592,26.83,48.31,1343.0,402.0,12975.0,19385,938.728,1.65,1.773,23598,True
48593,26.87,48.19,1367.0,400.0,12978.0,19391,938.727,1.61,1.723,23599,True
48594,26.85,48.13,1379.0,401.0,12969.0,19387,938.725,1.59,1.702,23600,True
48595,26.9,48.12,1333.0,400.0,12980.0,19398,938.722,1.58,1.6909999999999998,23601,True
48596,26.91,48.06,1320.0,400.0,12983.0,19389,938.732,1.56,1.673,23602,True
48597,26.9,47.97,1364.0,405.0,12972.0,19387,938.736,1.56,1.672,23603,True
48598,26.95,47.92,1352.0,403.0,12977.0,19388,938.734,1.56,1.679,23604,True
48599,26.95,47.86,1331.0,400.0,12977.0,19399,938.731,1.61,1.724,23605,True
48600,26.98,47.84,1350.0,400.0,12979.0,19390,938.721,1.63,1.749,23606,True
48601,26.98,47.81,1310.0,400.0,12980.0,19400,938.721,1.65,1.775,23607,True
48602,26.99,47.73,1360.0,407.0,12977.0,19386,938.723,1.67,1.794,23608,True
48603,27.02,47.76,1383.0,414.0,12981.0,19397,938.717,1.68,1.8,23609,True
48604,27.02,47.72,1379.0,406.0,12979.0,19382,938.707,1.66,1.942,23610,True
48605,25.86,47.69,1434.0,422.0,12963.0,19369,938.699,1.64,1.763,23611,True
48606,25.44,48.46,1436.0,436.0,12961.0,19365,938.706,1.64,1.764,23612,True
48607,25.26,49.33,1412.0,424.0,12967.0,19371,938.701,1.64,1.76,23613,True
48608,25.13,50.14,1408.0,415.0,12972.0,19385,938.704,1.63,1.749,23614,True
48609,25.05,50.8,1394.0,415.0,12969.0,19380,938.712,1.58,1.692,23615,True
48610,24.96,51.28,1392.0,413.0,12971.0,19373,938.706,1.55,1.666,23616,True
48611,24.89,51.73,1367.0,407.0,12967.0,19374,938.708,1.53,1.64,23617,True
48612,24.83,52.1,1402.0,415.0,12969.0,19376,938.71,1.5,1.614,23618,True
48613,24.8,52.37,1383.0,400.0,12975.0,19380,938.713,1.5,1.609,23619,True
48614,24.73,52.63,1398.0,417.0,12970.0,19380,938.722,1.53,1.6369999999999998,23620,True
48615,24.73,52.83,1402.0,418.0,12969.0,19373,938.722,1.54,1.651,23621,True
48616,24.66,52.96,1398.0,413.0,12969.0,19374,938.722,1.59,1.71,23622,True
48617,24.66,53.12,1387.0,404.0,12975.0,19386,938.722,1.6,1.722,23623,True
48618,24.64,53.25,1354.0,400.0,12973.0,19390,938.709,1.63,1.751,23624,True
48619,24.59,53.38,1413.0,414.0,12970.0,19374,938.713,1.63,1.7519999999999998,23625,True
48620,24.57,53.48,1366.0,400.0,12976.0,19385,938.719,1.64,1.764,23626,True
48621,24.54,53.56,1375.0,405.0,12971.0,19388,938.71,1.67,1.797,23627,True
48622,24.49,53.65,1390.0,410.0,12973.0,19376,938.708,1.69,1.817,23628,True
48623,24.48,53.72,1377.0,422.0,12971.0,19382,938.709,1.71,1.833,23629,True
48624,24.47,53.79,1366.0,400.0,12972.0,19389,938.713,1.7,1.821,23630,True
48625,24.44,53.91,1383.0,406.0,12972.0,19379,938.717,1.69,1.814,23631,True
48626,24.41,53.92,1377.0,410.0,12970.0,19383,938.718,1.69,1.819,23632,True
48627,24.41,54.0,1350.0,400.0,12972.0,19390,938.703,1.71,1.837,23633,True
48628,24.41,54.05,1327.0,402.0,12977.0,19396,938.708,1.73,1.858,23634,True
48629,24.37,54.09,1341.0,408.0,12972.0,19383,938.723,1.76,1.885,23635,True
48630,24.38,54.15,1385.0,410.0,12968.0,19381,938.712,1.8,1.928,23636,True
48631,24.34,54.18,1348.0,413.0,12975.0,19380,938.713,1.79,1.916,23637,True
48632,24.34,54.21,1354.0,401.0,12976.0,19388,938.708,1.77,1.899,23638,True
